No., time, AT, AT_MIN, AT_MAX, RH, RH_MIN, RH_MAX, WS, WS_MIN, WS_MAX, WD, RainDaily, RainMonthly, RainYearly, AP, AP_MIN, AP_MAX, SM, ST, LW, SR, HRSSUN,datetime
131,11:00:00,22.1,21.9,22.1,58.0,53.0,58.0,3.2,0.0,13.7,111.0,0.0,8.4,178.5,775.8,775.7,775.8,24.0,18.2,0.2,1120.0,0.0,2023-08-03 11:00:00
132,11:10:00,21.5,21.4,21.6,61.0,60.0,62.0,7.9,0.0,19.8,213.0,0.0,8.4,178.5,775.7,775.7,775.8,24.0,18.2,0.2,1206.4,0.0,2023-08-03 11:10:00
133,11:15:00,21.9,21.5,21.9,64.0,61.0,68.0,5.8,0.0,10.8,168.0,0.0,8.4,178.5,775.8,775.7,775.8,24.0,18.2,0.2,1231.2,0.0,2023-08-03 11:15:00
134,11:30:00,20.3,20.3,21.6,68.0,64.0,69.0,13.3,1.1,20.2,177.0,0.0,8.4,178.5,775.8,775.7,775.8,24.0,18.2,0.2,330.8,0.0,2023-08-03 11:30:00
135,11:35:00,19.2,19.2,19.9,73.0,69.0,74.0,11.9,0.0,22.0,177.0,0.0,8.4,178.5,775.7,775.7,775.8,24.0,18.2,0.2,476.1,0.0,2023-08-03 11:35:00
136,11:40:00,18.7,18.7,19.0,76.0,75.0,77.0,2.5,0.0,16.6,111.0,0.0,8.4,178.5,775.6,775.6,775.7,24.0,18.2,0.2,408.1,0.0,2023-08-03 11:40:00
137,11:45:00,18.3,18.3,18.7,76.0,75.0,76.0,11.9,1.1,23.4,191.0,0.0,8.4,178.5,775.6,775.6,775.7,24.0,18.2,0.2,304.9,0.0,2023-08-03 11:45:00
138,11:50:00,17.6,17.6,18.2,80.0,78.0,80.0,8.3,0.0,24.5,160.0,0.0,8.4,178.5,775.6,775.6,775.8,24.0,18.2,0.2,275.7,0.0,2023-08-03 11:50:00
139,11:55:00,17.7,17.6,17.7,80.0,80.0,81.0,6.8,0.0,17.3,154.0,0.0,8.4,178.5,775.7,775.6,775.7,24.0,18.2,0.2,282.4,0.0,2023-08-03 11:55:00
140,12:00:00,17.6,17.6,17.7,81.0,80.0,82.0,7.6,0.0,23.0,135.0,0.0,8.4,178.5,775.7,775.6,775.7,24.0,18.2,0.2,304.9,0.0,2023-08-03 12:00:00
141,12:05:00,17.5,17.5,17.7,82.0,81.0,82.0,4.7,1.8,26.6,99.0,0.0,8.4,178.5,775.7,775.7,775.7,24.0,18.2,0.2,236.4,0.0,2023-08-03 12:05:00
142,12:10:00,17.7,17.6,17.7,80.0,80.0,82.0,3.6,0.0,14.8,93.0,0.0,8.4,178.5,775.8,775.7,775.8,24.0,18.2,0.2,230.9,0.0,2023-08-03 12:10:00
143,12:15:00,17.8,17.7,17.8,82.0,80.0,82.0,1.4,0.0,13.7,152.0,0.0,8.4,178.5,775.7,775.6,775.7,24.0,18.2,0.2,203.7,0.0,2023-08-03 12:15:00
144,12:20:00,17.7,17.7,17.7,81.0,80.0,82.0,8.6,0.0,14.4,108.0,0.0,8.4,178.5,775.6,775.6,775.7,24.0,18.2,0.2,180.8,0.0,2023-08-03 12:20:00
145,12:25:00,17.6,17.6,17.7,82.0,81.0,82.0,4.0,1.4,13.0,116.0,0.0,8.4,178.5,775.7,775.6,775.7,24.0,18.2,0.2,158.9,0.0,2023-08-03 12:25:00
146,12:30:00,17.5,17.5,17.6,81.0,81.0,82.0,3.6,0.0,14.0,191.0,0.0,8.4,178.5,775.7,775.7,775.7,24.0,18.2,0.6,149.4,0.0,2023-08-03 12:30:00
147,12:35:00,17.6,17.5,17.6,81.0,81.0,82.0,2.9,0.0,10.4,131.0,0.0,8.4,178.5,775.6,775.6,775.7,24.0,18.2,0.7,162.7,0.0,2023-08-03 12:35:00
148,12:40:00,17.5,17.5,17.5,83.0,81.0,83.0,2.9,0.0,9.0,136.0,0.0,8.4,178.5,775.6,775.5,775.6,24.0,18.2,2.7,166.2,0.0,2023-08-03 12:40:00
149,12:45:00,17.2,17.2,17.4,86.0,83.0,86.0,7.6,0.0,9.0,118.0,0.1,8.5,178.6,775.6,775.6,775.6,24.0,18.2,2.7,192.8,0.0,2023-08-03 12:45:00
150,12:50:00,17.0,17.0,17.2,89.0,87.0,89.0,3.2,0.0,10.1,119.0,0.1,8.5,178.6,775.7,775.5,775.7,24.0,18.2,2.7,223.2,0.0,2023-08-03 12:50:00
151,12:55:00,16.9,16.8,16.9,91.0,87.0,92.0,2.9,0.0,6.8,140.0,0.1,8.5,178.7,775.6,775.6,775.6,24.0,18.2,2.6,270.2,0.0,2023-08-03 12:55:00
152,13:00:00,17.2,16.9,17.2,91.0,88.0,91.0,3.2,0.0,7.2,198.0,0.1,8.5,178.7,775.5,775.5,775.6,24.0,18.2,2.5,340.6,0.0,2023-08-03 13:00:00
153,13:05:00,17.3,17.2,17.3,83.0,80.0,84.0,2.5,0.0,5.4,134.0,0.1,8.6,178.7,775.4,775.4,775.6,24.0,18.2,0.8,342.1,0.0,2023-08-03 13:05:00
154,13:10:00,17.4,17.3,17.4,88.0,84.0,88.0,3.2,0.0,6.8,137.0,0.1,8.6,178.7,775.3,775.3,775.5,24.0,18.2,0.4,510.2,0.0,2023-08-03 13:10:00
155,13:15:00,17.6,17.5,17.6,86.0,86.0,90.0,3.6,0.0,6.1,123.0,0.1,8.6,178.7,775.3,775.2,775.4,24.0,18.2,0.3,376.5,0.0,2023-08-03 13:15:00
156,13:20:00,17.7,17.6,17.8,83.0,83.0,88.0,2.2,0.0,7.2,104.0,0.1,8.6,178.7,775.2,775.2,775.3,24.0,18.2,0.3,311.7,0.0,2023-08-03 13:20:00
157,13:25:00,18.0,17.7,18.0,86.0,82.0,86.0,1.4,0.0,5.4,162.0,0.1,8.6,178.7,775.1,775.1,775.2,24.0,18.2,0.3,296.9,0.0,2023-08-03 13:25:00
158,13:30:00,17.9,17.9,18.0,84.0,83.0,86.0,2.5,0.0,7.6,94.0,0.1,8.6,178.7,775.1,775.1,775.1,24.0,18.2,0.3,315.1,0.0,2023-08-03 13:30:00
159,13:35:00,18.0,17.9,18.0,84.0,83.0,84.0,5.8,1.8,7.2,108.0,0.1,8.6,178.7,775.0,775.0,775.2,24.0,18.2,0.3,389.8,0.0,2023-08-03 13:35:00
160,13:40:00,18.2,18.0,18.2,83.0,81.0,85.0,3.6,0.0,9.4,101.0,0.1,8.6,178.7,774.9,774.9,775.0,24.0,18.2,1.0,543.1,0.0,2023-08-03 13:40:00
161,13:45:00,18.4,18.3,18.4,79.0,79.0,85.0,1.4,0.0,14.0,140.0,0.2,8.6,178.7,774.9,774.9,775.0,24.0,18.2,1.8,1081.3,0.0,2023-08-03 13:45:00
162,13:50:00,18.9,18.5,18.9,76.0,76.0,82.0,2.9,0.0,9.7,326.0,0.2,8.6,178.7,774.8,774.8,774.9,24.0,18.2,0.7,956.3,0.0,2023-08-03 13:50:00
163,13:55:00,19.4,19.1,19.4,79.0,74.0,81.0,1.8,0.0,8.3,77.0,0.2,8.6,178.7,774.9,774.9,775.0,24.0,18.2,1.4,706.4,0.0,2023-08-03 13:55:00
164,14:00:00,19.3,19.3,19.5,74.0,73.0,77.0,3.6,0.0,9.0,111.0,0.2,8.6,178.7,774.8,774.8,774.9,24.0,18.2,1.0,337.6,0.0,2023-08-03 14:00:00
165,14:05:00,18.9,18.9,19.2,76.0,74.0,79.0,1.4,0.0,9.0,50.0,0.3,8.7,178.9,774.8,774.8,774.9,24.0,18.2,2.6,251.7,0.0,2023-08-03 14:05:00
166,14:10:00,18.7,18.7,18.8,80.0,75.0,80.0,2.9,0.0,7.9,358.0,0.4,8.9,179.0,774.7,774.7,774.8,24.0,18.2,2.7,237.7,0.0,2023-08-03 14:10:00
167,14:15:00,18.0,18.0,18.6,86.0,83.0,86.0,3.2,0.0,9.7,0.0,0.6,9.0,179.1,774.6,774.6,774.7,24.0,18.2,2.6,214.6,0.0,2023-08-03 14:15:00
168,14:20:00,17.8,17.8,17.9,89.0,88.0,90.0,2.5,0.0,7.2,34.0,0.6,9.0,179.1,774.5,774.5,774.6,24.0,18.2,2.4,195.7,0.0,2023-08-03 14:20:00
169,14:25:00,17.6,17.6,17.8,91.0,87.0,91.0,1.4,0.0,7.2,302.0,0.6,9.0,179.2,774.5,774.5,774.5,24.0,18.2,2.3,207.5,0.0,2023-08-03 14:25:00
170,14:30:00,17.6,17.6,17.7,89.0,88.0,91.0,1.4,0.0,6.5,13.0,0.6,9.1,179.2,774.5,774.4,774.5,24.0,18.2,2.3,267.1,0.0,2023-08-03 14:30:00
171,14:35:00,17.6,17.6,17.7,90.0,88.0,90.0,1.8,0.0,7.9,14.0,0.7,9.1,179.2,774.3,774.2,774.5,24.0,18.2,2.4,292.8,0.0,2023-08-03 14:35:00
172,14:40:00,17.7,17.6,17.7,88.0,88.0,90.0,3.2,0.0,6.5,9.0,0.7,9.1,179.3,774.1,774.1,774.2,24.0,18.2,2.4,274.7,0.0,2023-08-03 14:40:00
173,14:45:00,17.7,17.7,17.7,90.0,88.0,90.0,1.4,0.0,8.3,7.0,0.7,9.1,179.3,774.1,774.1,774.2,24.0,18.3,2.4,215.1,0.0,2023-08-03 14:45:00
174,14:50:00,17.8,17.8,17.8,89.0,89.0,91.0,2.5,0.0,7.6,308.0,0.7,9.1,179.3,774.0,774.0,774.2,24.0,18.3,2.2,230.5,0.0,2023-08-03 14:50:00
175,14:55:00,17.8,17.8,17.9,87.0,86.0,90.0,2.9,0.0,8.3,8.0,0.7,9.1,179.3,773.9,773.9,774.1,24.0,18.3,1.1,285.4,0.0,2023-08-03 14:55:00
176,15:00:00,18.0,17.9,18.0,87.0,86.0,89.0,2.9,0.0,6.5,18.0,0.7,9.1,179.3,774.0,773.9,774.0,24.0,18.3,0.7,279.5,0.0,2023-08-03 15:00:00
177,15:05:00,18.1,18.0,18.1,84.0,84.0,88.0,7.9,0.0,13.0,340.0,0.7,9.1,179.3,774.0,773.9,774.0,24.0,18.3,0.5,154.8,0.0,2023-08-03 15:05:00
178,15:10:00,18.1,18.0,18.1,83.0,83.0,87.0,2.2,0.0,7.9,1.0,0.7,9.1,179.3,774.1,774.0,774.2,24.0,18.3,0.2,97.0,0.0,2023-08-03 15:10:00
179,15:15:00,18.2,18.1,18.2,84.0,82.0,84.0,1.4,0.0,3.2,63.0,0.7,9.1,179.3,774.1,774.0,774.1,24.0,18.3,0.3,80.7,0.0,2023-08-03 15:15:00
180,15:20:00,18.0,18.0,18.2,83.0,82.0,84.0,2.9,0.0,4.0,70.0,0.7,9.2,179.3,774.0,774.0,774.1,24.0,18.3,2.2,70.4,0.0,2023-08-03 15:20:00
181,15:25:00,17.7,17.7,18.0,81.0,81.0,86.0,5.0,0.0,9.7,181.0,1.3,9.8,179.9,774.0,774.0,774.1,24.0,18.3,2.6,71.7,0.0,2023-08-03 15:25:00
182,15:30:00,17.2,17.2,17.7,87.0,81.0,87.0,2.5,0.0,5.4,143.0,1.9,10.4,180.5,773.9,773.9,774.0,24.0,18.3,2.1,85.4,0.0,2023-08-03 15:30:00
183,15:35:00,16.9,16.9,17.1,90.0,87.0,90.0,2.5,0.0,6.8,157.0,2.4,10.8,180.9,773.9,773.9,774.0,24.0,18.3,2.2,99.3,0.0,2023-08-03 15:35:00
184,15:45:00,16.4,16.3,16.5,93.0,92.0,93.0,3.6,0.0,9.0,126.0,2.7,11.1,181.2,773.8,773.8,774.0,24.0,18.3,1.8,103.0,0.0,2023-08-03 15:45:00
185,15:50:00,16.3,16.3,16.4,95.0,93.0,95.0,3.2,0.0,5.4,135.0,2.8,11.2,181.3,773.9,773.9,774.0,24.0,18.3,2.4,87.3,0.0,2023-08-03 15:50:00
186,15:55:00,16.2,16.2,16.3,93.0,93.0,95.0,3.6,0.0,11.9,122.0,5.2,13.6,183.8,773.9,773.9,773.9,24.0,18.3,2.1,73.5,0.0,2023-08-03 15:55:00
187,16:00:00,15.9,15.9,16.0,94.0,94.0,95.0,5.0,0.0,12.2,174.0,5.4,13.8,183.9,774.0,773.9,774.0,24.0,18.3,2.0,62.1,0.0,2023-08-03 16:00:00
188,16:05:00,15.7,15.7,15.9,95.0,94.0,96.0,7.2,1.1,21.2,139.0,5.4,13.8,183.9,774.0,773.9,774.1,24.0,18.3,1.6,43.0,0.0,2023-08-03 16:05:00
189,16:10:00,15.6,15.6,15.7,95.0,93.0,95.0,7.9,1.4,15.1,134.0,5.4,13.8,183.9,774.1,774.0,774.1,24.0,18.3,1.2,21.5,0.0,2023-08-03 16:10:00
190,16:15:00,15.4,15.4,15.5,96.0,95.0,96.0,7.9,0.0,8.3,189.0,5.7,14.1,184.2,774.0,774.0,774.1,24.0,18.4,1.9,15.8,0.0,2023-08-03 16:15:00
191,16:20:00,15.3,15.3,15.4,96.0,95.0,96.0,2.5,0.0,9.0,75.0,6.1,14.5,184.6,774.0,774.0,774.1,24.0,18.3,2.0,9.3,0.0,2023-08-03 16:20:00
192,16:25:00,15.3,15.3,15.3,95.0,95.0,97.0,0.0,0.0,5.8,0.0,6.2,14.7,184.8,774.0,774.0,774.1,24.0,18.3,2.1,5.4,0.0,2023-08-03 16:25:00
193,16:30:00,15.3,15.3,15.3,96.0,95.0,96.0,1.4,0.0,3.6,10.0,6.4,14.8,184.9,774.2,774.1,774.2,24.0,18.4,2.0,6.8,0.0,2023-08-03 16:30:00
194,16:35:00,15.3,15.3,15.3,97.0,96.0,97.0,1.8,0.0,6.8,332.0,6.8,15.2,185.3,774.3,774.2,774.3,24.0,18.4,2.2,8.8,0.0,2023-08-03 16:35:00
195,16:40:00,15.1,15.1,15.2,97.0,96.0,97.0,5.4,0.0,6.8,303.0,7.0,15.4,185.5,774.2,774.2,774.4,24.0,18.4,1.7,9.3,0.0,2023-08-03 16:40:00
196,16:45:00,14.8,14.8,15.1,94.0,94.0,97.0,0.0,0.0,10.1,0.0,7.5,15.9,186.0,774.5,774.3,774.5,24.0,18.4,1.7,7.4,0.0,2023-08-03 16:45:00
197,16:50:00,14.5,14.5,14.7,95.0,94.0,95.0,2.5,0.0,4.0,1.0,7.6,16.1,186.2,774.6,774.4,774.6,24.0,18.4,1.8,6.6,0.0,2023-08-03 16:50:00
