No., time, AT, AT_MIN, AT_MAX, RH, RH_MIN, RH_MAX, WS, WS_MIN, WS_MAX, WD, RainDaily, RainMonthly, RainYearly, AP, AP_MIN, AP_MAX, SM, ST, LW, SR, HRSSUN,datetime
131,11:20:00,17.3,17.1,17.3,72.0,72.0,73.0,1.4,0.0,4.7,282.0,0.0,18.8,156.6,752.3,752.2,752.3,37.0,16.6,0.2,162.8,0.0,2023-08-03 11:20:00
132,11:25:00,17.1,17.1,17.3,69.0,67.0,69.0,0.0,0.0,10.4,239.0,0.0,18.8,156.6,752.2,752.2,752.3,37.0,16.6,0.2,139.2,0.0,2023-08-03 11:25:00
133,11:30:00,17.0,17.0,17.1,68.0,67.0,69.0,1.8,0.0,7.6,305.0,0.0,18.8,156.6,752.2,752.2,752.3,38.0,16.6,0.2,127.8,0.0,2023-08-03 11:30:00
134,11:35:00,16.9,16.9,17.0,68.0,68.0,72.0,2.2,1.1,6.8,181.0,0.0,18.8,156.6,752.2,752.1,752.2,38.0,16.6,0.2,155.3,0.0,2023-08-03 11:35:00
135,11:40:00,16.8,16.8,16.9,73.0,68.0,73.0,2.2,0.0,7.2,346.0,0.0,18.8,156.6,752.1,752.1,752.3,38.0,16.6,0.2,206.2,0.0,2023-08-03 11:40:00
136,11:45:00,16.6,16.6,16.8,73.0,72.0,74.0,0.0,0.0,11.9,0.0,0.0,18.8,156.6,752.2,752.1,752.2,37.0,16.6,0.2,210.6,0.0,2023-08-03 11:45:00
137,11:50:00,16.6,16.6,16.6,75.0,75.0,75.0,0.0,0.0,10.1,108.0,0.0,18.8,156.6,752.1,752.1,752.2,37.0,16.6,0.2,242.5,0.0,2023-08-03 11:50:00
138,11:55:00,16.7,16.5,16.7,77.0,76.0,78.0,1.4,0.0,4.0,287.0,0.0,18.8,156.6,752.1,752.1,752.2,37.0,16.6,0.2,183.0,0.0,2023-08-03 11:55:00
139,12:00:00,16.6,16.6,16.8,75.0,74.0,77.0,1.4,0.0,13.3,203.0,0.0,18.8,156.6,752.1,752.1,752.2,37.0,16.6,0.2,120.8,0.0,2023-08-03 12:00:00
140,12:05:00,16.4,16.4,16.6,74.0,74.0,74.0,4.7,0.0,11.5,179.0,0.0,18.8,156.6,752.0,752.0,752.2,37.0,16.6,1.7,88.6,0.0,2023-08-03 12:05:00
141,12:10:00,16.1,16.1,16.3,75.0,74.0,76.0,7.2,0.0,10.8,163.0,0.0,18.8,156.6,752.0,752.0,752.1,37.0,16.6,2.1,85.4,0.0,2023-08-03 12:10:00
142,12:15:00,16.0,16.0,16.1,76.0,76.0,77.0,2.5,0.0,9.4,205.0,0.0,18.8,156.6,752.0,752.0,752.1,37.0,16.6,2.2,90.8,0.0,2023-08-03 12:15:00
143,12:20:00,15.9,15.9,16.0,76.0,76.0,77.0,6.8,0.0,11.5,44.0,0.0,18.8,156.6,751.9,751.9,752.0,37.0,16.6,2.1,84.1,0.0,2023-08-03 12:20:00
144,12:25:00,15.9,15.9,15.9,81.0,76.0,81.0,5.4,0.0,8.6,60.0,0.2,19.0,156.8,752.0,751.9,752.0,37.0,16.6,2.7,73.9,0.0,2023-08-03 12:25:00
145,12:30:00,15.5,15.5,15.9,82.0,80.0,82.0,6.1,1.8,10.8,35.0,1.8,20.6,158.5,752.1,751.9,752.1,37.0,16.6,2.7,64.8,0.0,2023-08-03 12:30:00
146,12:35:00,14.8,14.8,15.3,86.0,83.0,86.0,5.4,1.1,12.6,87.0,2.6,21.4,159.2,752.1,752.0,752.1,37.0,16.6,2.7,65.9,0.0,2023-08-03 12:35:00
147,12:40:00,14.1,14.1,14.7,87.0,85.0,88.0,7.2,3.2,21.2,94.0,8.6,27.4,165.2,752.1,752.1,752.1,37.0,16.6,1.9,61.9,0.0,2023-08-03 12:40:00
148,12:45:00,13.6,13.6,14.0,90.0,87.0,90.0,11.2,0.0,14.0,82.0,13.2,32.0,169.9,752.1,752.1,752.1,37.0,16.6,1.6,68.5,0.0,2023-08-03 12:45:00
149,12:50:00,13.3,13.3,13.5,90.0,89.0,90.0,3599.6,5.4,20.2,1000.0,14.9,33.7,171.5,751.9,751.9,752.0,38.0,16.6,1.5,83.3,0.0,2023-08-03 12:50:00
150,12:55:00,13.1,13.0,13.2,91.0,90.0,92.0,3599.6,3599.6,3599.6,1000.0,19.0,37.8,175.6,752.0,751.9,752.0,38.0,16.6,1.4,104.7,0.0,2023-08-03 12:55:00
151,13:00:00,13.1,13.0,13.1,91.0,91.0,92.0,3599.6,3599.6,3599.6,1000.0,20.5,39.3,177.1,751.9,751.9,752.0,38.0,16.6,1.9,130.8,0.0,2023-08-03 13:00:00
152,13:10:00,13.3,13.3,13.3,94.0,94.0,94.0,3599.6,3599.6,3599.6,1000.0,20.9,39.7,177.5,751.8,751.8,751.8,39.0,16.6,2.6,152.3,0.0,2023-08-03 13:10:00
153,13:15:00,13.4,13.3,13.4,93.0,92.0,95.0,3599.6,3599.6,3599.6,1000.0,20.9,39.7,177.5,751.7,751.7,751.8,40.0,16.6,2.6,167.0,0.0,2023-08-03 13:15:00
154,13:20:00,13.5,13.4,13.5,90.0,90.0,93.0,3599.6,3599.6,3599.6,1000.0,20.9,39.7,177.5,751.6,751.6,751.6,40.0,16.7,2.7,191.0,0.0,2023-08-03 13:20:00
155,13:25:00,13.6,13.6,13.7,92.0,91.0,92.0,3599.6,3599.6,3599.6,1000.0,21.0,39.8,177.6,751.6,751.6,751.6,40.0,16.7,2.7,263.6,0.0,2023-08-03 13:25:00
156,13:30:00,14.0,13.7,14.0,94.0,92.0,94.0,3599.6,3599.6,3599.6,1000.0,21.0,39.8,177.6,751.4,751.4,751.6,40.0,16.7,2.7,327.1,0.0,2023-08-03 13:30:00
157,13:35:00,14.2,14.1,14.2,91.0,91.0,95.0,3599.6,3599.6,3599.6,1000.0,21.1,39.9,177.7,751.4,751.4,751.5,41.0,16.7,2.7,285.0,0.0,2023-08-03 13:35:00
158,13:40:00,14.1,14.1,14.3,90.0,88.0,91.0,3599.6,3599.6,3599.6,1000.0,21.2,40.0,177.9,751.3,751.2,751.3,41.0,16.7,2.5,178.3,0.0,2023-08-03 13:40:00
159,13:45:00,14.1,14.1,14.2,90.0,88.0,91.0,2.5,0.0,10.1,122.0,21.3,40.1,177.9,751.2,751.1,751.3,41.0,16.7,2.6,144.6,0.0,2023-08-03 13:45:00
160,13:50:00,14.2,14.1,14.2,89.0,89.0,92.0,2.5,0.0,5.4,252.0,21.3,40.1,177.9,751.3,751.2,751.3,41.0,16.7,2.7,166.0,0.0,2023-08-03 13:50:00
161,13:55:00,14.3,14.2,14.3,90.0,90.0,91.0,2.2,0.0,5.0,280.0,21.3,40.1,177.9,751.3,751.2,751.3,41.0,16.7,2.7,184.7,0.0,2023-08-03 13:55:00
162,14:00:00,14.3,14.3,14.4,93.0,89.0,93.0,3.6,0.0,5.8,23.0,21.3,40.1,177.9,751.2,751.2,751.3,41.0,16.7,2.7,189.4,0.0,2023-08-03 14:00:00
163,14:05:00,14.3,14.3,14.3,93.0,92.0,93.0,2.5,0.0,6.1,36.0,21.3,40.1,177.9,751.2,751.2,751.3,41.0,16.7,2.7,212.9,0.0,2023-08-03 14:05:00
164,14:10:00,14.4,14.3,14.4,95.0,94.0,95.0,0.0,0.0,3.2,0.0,21.3,40.1,177.9,751.1,751.1,751.2,41.0,16.7,2.7,264.2,0.0,2023-08-03 14:10:00
165,14:15:00,14.5,14.5,14.5,94.0,94.0,95.0,1.1,0.0,4.7,317.0,21.3,40.1,177.9,750.9,750.9,751.1,41.0,16.7,2.7,256.7,0.0,2023-08-03 14:15:00
166,14:20:00,14.7,14.5,14.7,91.0,91.0,93.0,0.0,0.0,3.2,0.0,21.3,40.1,177.9,750.8,750.8,750.9,41.0,16.7,2.7,256.3,0.0,2023-08-03 14:20:00
167,14:25:00,14.9,14.7,14.9,89.0,89.0,91.0,1.8,0.0,2.9,265.0,21.3,40.1,177.9,750.8,750.8,750.9,41.0,16.7,2.7,511.4,0.0,2023-08-03 14:25:00
168,14:30:00,15.4,15.0,15.4,90.0,88.0,92.0,1.8,0.0,4.3,276.0,21.3,40.1,177.9,750.7,750.7,750.8,41.0,16.7,2.7,829.9,0.0,2023-08-03 14:30:00
169,14:35:00,16.2,15.7,16.2,86.0,85.0,92.0,5.0,0.0,7.9,259.0,21.3,40.1,177.9,750.7,750.6,750.8,41.0,16.7,2.7,986.9,0.0,2023-08-03 14:35:00
170,14:40:00,17.1,16.4,17.1,80.0,80.0,88.0,6.1,0.0,12.6,273.0,21.3,40.1,177.9,750.5,750.5,750.7,41.0,16.7,2.7,1257.4,0.0,2023-08-03 14:40:00
171,14:45:00,17.2,17.1,17.3,79.0,76.0,82.0,4.3,0.0,11.9,246.0,21.3,40.1,177.9,750.5,750.4,750.5,41.0,16.7,2.6,867.3,0.0,2023-08-03 14:45:00
172,14:50:00,17.0,17.0,17.2,82.0,76.0,82.0,4.0,0.0,9.4,293.0,21.3,40.1,177.9,750.4,750.4,750.5,41.0,16.7,2.6,881.8,0.0,2023-08-03 14:50:00
173,14:55:00,17.0,17.0,17.1,80.0,79.0,83.0,6.5,0.0,9.4,268.0,21.3,40.1,177.9,750.4,750.4,750.5,41.0,16.7,2.5,551.9,0.0,2023-08-03 14:55:00
174,15:00:00,16.9,16.9,17.0,77.0,77.0,81.0,3.6,0.0,8.6,255.0,21.3,40.1,177.9,750.3,750.3,750.5,41.0,16.8,2.5,446.9,0.0,2023-08-03 15:00:00
175,15:10:00,16.3,16.3,16.5,83.0,81.0,83.0,2.5,0.0,7.6,278.0,21.3,40.1,177.9,750.3,750.3,750.4,41.0,16.7,2.3,109.2,0.0,2023-08-03 15:10:00
176,15:15:00,16.1,16.1,16.3,81.0,81.0,82.0,2.9,0.0,7.2,233.0,21.3,40.1,177.9,750.2,750.2,750.4,41.0,16.7,2.2,106.0,0.0,2023-08-03 15:15:00
177,15:20:00,15.9,15.9,16.1,80.0,80.0,81.0,1.4,0.0,6.8,227.0,21.3,40.1,177.9,750.3,750.3,750.4,40.0,16.7,2.2,90.9,0.0,2023-08-03 15:20:00
178,15:25:00,15.7,15.7,15.9,81.0,81.0,83.0,2.5,0.0,4.0,257.0,21.3,40.1,177.9,750.2,750.2,750.3,40.0,16.8,2.2,76.9,0.0,2023-08-03 15:25:00
179,15:30:00,15.6,15.6,15.7,86.0,80.0,86.0,0.0,0.0,3.2,0.0,21.3,40.1,177.9,750.3,750.2,750.3,40.0,16.8,2.3,52.1,0.0,2023-08-03 15:30:00
180,15:35:00,15.1,15.1,15.5,87.0,86.0,87.0,3.6,0.0,7.9,87.0,22.3,41.1,178.9,750.4,750.3,750.4,40.0,16.8,2.0,35.7,0.0,2023-08-03 15:35:00
181,15:45:00,14.3,14.3,14.6,92.0,91.0,93.0,3.2,1.8,9.7,89.0,25.1,43.9,181.7,750.4,750.4,750.5,40.0,16.8,2.0,36.8,0.0,2023-08-03 15:45:00
182,15:50:00,13.9,13.9,14.2,93.0,92.0,93.0,5.8,1.1,7.6,118.0,28.7,47.5,185.3,750.5,750.4,750.5,40.0,16.8,2.2,39.3,0.0,2023-08-03 15:50:00
183,15:55:00,13.7,13.7,13.8,93.0,92.0,94.0,4.7,0.0,6.8,86.0,29.7,48.5,186.3,750.6,750.4,750.6,41.0,16.7,1.9,46.0,0.0,2023-08-03 15:55:00
184,16:00:00,13.6,13.6,13.7,93.0,92.0,93.0,2.2,0.0,4.7,203.0,30.6,49.4,187.3,750.6,750.5,750.7,41.0,16.8,1.9,44.3,0.0,2023-08-03 16:00:00
185,16:05:00,13.6,13.6,13.6,94.0,91.0,94.0,0.0,0.0,4.0,0.0,30.9,49.7,187.5,750.6,750.6,750.6,42.0,16.7,1.5,39.8,0.0,2023-08-03 16:05:00
186,16:10:00,13.6,13.6,13.6,95.0,93.0,95.0,0.0,0.0,1.8,0.0,31.1,49.9,187.7,750.6,750.6,750.6,43.0,16.7,1.8,36.6,0.0,2023-08-03 16:10:00
187,16:15:00,13.5,13.5,13.5,94.0,94.0,95.0,2.2,0.0,2.9,185.0,31.2,50.0,187.8,750.5,750.5,750.6,43.0,16.7,1.9,44.8,0.0,2023-08-03 16:15:00
188,16:20:00,13.3,13.3,13.4,95.0,93.0,95.0,2.9,1.1,5.0,210.0,31.5,50.3,188.1,750.4,750.4,750.5,43.0,16.8,1.8,58.6,0.0,2023-08-03 16:20:00
189,16:25:00,13.1,13.1,13.3,95.0,95.0,95.0,1.8,0.0,8.3,207.0,31.9,50.7,188.5,750.4,750.3,750.5,43.0,16.8,1.6,58.2,0.0,2023-08-03 16:25:00
190,16:30:00,12.8,12.8,13.0,93.0,93.0,94.0,2.5,0.0,6.5,260.0,32.1,50.9,188.7,750.4,750.3,750.4,43.0,16.8,1.9,49.0,0.0,2023-08-03 16:30:00
191,16:35:00,12.7,12.7,12.8,95.0,93.0,95.0,1.4,0.0,4.3,300.0,32.1,50.9,188.7,750.5,750.4,750.5,43.0,16.8,2.2,48.3,0.0,2023-08-03 16:35:00
192,16:40:00,12.6,12.6,12.7,95.0,94.0,95.0,1.1,0.0,2.9,151.0,32.1,50.9,188.7,750.6,750.5,750.6,43.0,16.7,2.4,55.6,0.0,2023-08-03 16:40:00
193,16:45:00,12.6,12.6,12.6,94.0,94.0,95.0,1.8,0.0,3.2,167.0,32.1,50.9,188.7,750.7,750.5,750.7,43.0,16.8,2.5,53.2,0.0,2023-08-03 16:45:00
194,16:50:00,12.7,12.6,12.7,95.0,95.0,95.0,2.2,0.0,3.2,251.0,32.1,50.9,188.7,750.8,750.7,750.8,43.0,16.8,2.6,50.9,0.0,2023-08-03 16:50:00
195,16:55:00,12.7,12.7,12.7,96.0,95.0,96.0,1.8,0.0,3.2,203.0,32.1,50.9,188.7,750.8,750.7,750.8,43.0,16.8,2.6,43.3,0.0,2023-08-03 16:55:00
196,17:00:00,12.7,12.6,12.7,96.0,95.0,96.0,0.0,0.0,1.8,0.0,32.1,50.9,188.7,750.9,750.7,750.9,43.0,16.8,2.7,47.5,0.0,2023-08-03 17:00:00
197,17:10:00,12.7,12.7,12.7,96.0,96.0,96.0,1.8,0.0,4.0,53.0,32.1,50.9,188.7,751.0,750.9,751.0,42.0,16.8,2.7,42.1,0.0,2023-08-03 17:10:00
198,17:15:00,12.7,12.7,12.7,96.0,96.0,96.0,2.2,0.0,3.6,251.0,32.1,50.9,188.7,751.0,750.9,751.0,42.0,16.8,2.7,38.2,0.0,2023-08-03 17:15:00
199,17:20:00,12.8,12.7,12.8,97.0,97.0,97.0,1.4,0.0,2.9,287.0,32.1,50.9,188.7,750.9,750.9,751.0,42.0,16.8,2.7,36.1,0.0,2023-08-03 17:20:00
200,17:25:00,12.8,12.8,12.8,97.0,97.0,97.0,1.4,0.0,2.5,352.0,32.1,50.9,188.7,751.0,750.9,751.0,42.0,16.8,2.7,23.6,0.0,2023-08-03 17:25:00
201,17:30:00,12.8,12.8,12.8,97.0,97.0,97.0,0.0,0.0,2.9,0.0,32.1,50.9,188.7,750.9,750.9,751.0,42.0,16.8,2.7,15.4,0.0,2023-08-03 17:30:00
202,17:35:00,12.8,12.8,12.8,97.0,97.0,97.0,0.0,0.0,2.2,0.0,32.1,50.9,188.7,750.9,750.9,751.0,42.0,16.8,2.7,9.3,0.0,2023-08-03 17:35:00
203,17:40:00,12.7,12.7,12.8,97.0,96.0,97.0,0.0,0.0,1.8,0.0,32.1,50.9,188.7,751.0,750.9,751.0,42.0,16.8,2.7,6.1,0.0,2023-08-03 17:40:00
204,17:45:00,12.7,12.7,12.8,96.0,96.0,96.0,0.0,0.0,1.1,0.0,32.1,50.9,188.7,751.0,751.0,751.1,42.0,16.8,2.7,5.3,0.0,2023-08-03 17:45:00
205,17:50:00,12.7,12.7,12.8,97.0,96.0,97.0,2.5,0.0,4.0,134.0,32.2,51.0,188.8,751.1,751.1,751.1,42.0,16.7,2.7,4.3,0.0,2023-08-03 17:50:00
206,17:55:00,12.5,12.5,12.6,96.0,96.0,97.0,4.0,0.0,5.8,125.0,32.5,51.4,189.2,751.2,751.1,751.2,42.0,16.8,2.4,2.5,0.0,2023-08-03 17:55:00
207,18:00:00,12.5,12.5,12.5,96.0,96.0,96.0,5.4,1.4,7.6,64.0,33.7,52.5,190.3,751.3,751.2,751.3,42.0,16.8,2.4,2.1,0.0,2023-08-03 18:00:00
208,18:05:00,12.4,12.4,12.5,95.0,95.0,96.0,4.3,2.5,8.6,70.0,34.2,53.0,190.8,751.4,751.3,751.4,42.0,16.7,2.0,1.5,0.0,2023-08-03 18:05:00
209,18:10:00,12.3,12.3,12.4,96.0,95.0,96.0,2.9,0.0,7.6,128.0,35.5,54.3,192.1,751.4,751.3,751.4,42.0,16.8,1.7,1.6,0.0,2023-08-03 18:10:00
210,18:15:00,12.2,12.2,12.3,96.0,96.0,96.0,2.5,0.0,6.1,121.0,36.6,55.4,193.2,751.5,751.3,751.5,42.0,16.8,1.5,1.1,0.0,2023-08-03 18:15:00
211,18:20:00,12.2,12.2,12.2,96.0,96.0,97.0,4.3,1.4,7.2,103.0,37.9,56.7,194.5,751.5,751.4,751.5,43.0,16.8,1.4,0.8,0.0,2023-08-03 18:20:00
212,18:25:00,12.2,12.1,12.2,96.0,96.0,96.0,3.6,0.0,6.1,81.0,39.4,58.2,196.0,751.5,751.5,751.6,43.0,16.8,1.2,0.5,0.0,2023-08-03 18:25:00
213,18:30:00,12.1,12.1,12.2,96.0,96.0,96.0,5.0,1.8,7.6,79.0,40.5,59.4,197.2,751.5,751.5,751.6,44.0,16.8,0.9,0.1,0.0,2023-08-03 18:30:00
